genre, added date, video id, description, encoding, tags, title, user id
"Crime Fiction",2001-12-05,859e5800-0ef2-11e5-b052-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Ocean's Eleven",854c2cbc-a67d-4740-9164-0e166ab99a24
"Heist film",2001-12-05,859e5800-0ef2-11e5-b052-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Ocean's Eleven",854c2cbc-a67d-4740-9164-0e166ab99a24
"Remake",2001-12-05,859e5800-0ef2-11e5-b052-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Ocean's Eleven",854c2cbc-a67d-4740-9164-0e166ab99a24
"Thriller",2001-12-05,859e5800-0ef2-11e5-b052-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Ocean's Eleven",854c2cbc-a67d-4740-9164-0e166ab99a24
"Adventure Film",2004-10-21,859e774a-0ef2-11e5-81a9-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Polar Express",854c2cbc-a67d-4740-9164-0e166ab99a24
"Animation",2004-10-21,859e774a-0ef2-11e5-81a9-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Polar Express",854c2cbc-a67d-4740-9164-0e166ab99a24
"Christmas movie",2004-10-21,859e774a-0ef2-11e5-81a9-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Polar Express",854c2cbc-a67d-4740-9164-0e166ab99a24
"Family",2004-10-21,859e774a-0ef2-11e5-81a9-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Polar Express",854c2cbc-a67d-4740-9164-0e166ab99a24
"Fantasy",2004-10-21,859e774a-0ef2-11e5-81a9-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Polar Express",854c2cbc-a67d-4740-9164-0e166ab99a24
"Christmas movie",2003-05-15,859e8257-0ef2-11e5-9678-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Blizzard",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2003-05-15,859e8257-0ef2-11e5-9678-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Blizzard",854c2cbc-a67d-4740-9164-0e166ab99a24
"Family",2003-05-15,859e8257-0ef2-11e5-9678-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Blizzard",854c2cbc-a67d-4740-9164-0e166ab99a24
"Action Film",2001-08-17,859e89d7-0ef2-11e5-bb1a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Biker Zombies",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy",2001-08-17,859e89d7-0ef2-11e5-bb1a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Biker Zombies",854c2cbc-a67d-4740-9164-0e166ab99a24
"Fantasy",2001-08-17,859e89d7-0ef2-11e5-bb1a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Biker Zombies",854c2cbc-a67d-4740-9164-0e166ab99a24
"Horror",2001-08-17,859e89d7-0ef2-11e5-bb1a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Biker Zombies",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy",2003-06-13,859e9747-0ef2-11e5-9011-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Man Who Copied",854c2cbc-a67d-4740-9164-0e166ab99a24
"Crime Fiction",2003-06-13,859e9747-0ef2-11e5-9011-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Man Who Copied",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2003-06-13,859e9747-0ef2-11e5-9011-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Man Who Copied",854c2cbc-a67d-4740-9164-0e166ab99a24
"Romance Film",2003-06-13,859e9747-0ef2-11e5-9011-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Man Who Copied",854c2cbc-a67d-4740-9164-0e166ab99a24
"Coming of age",2004-09-17,859ea011-0ef2-11e5-a412-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Crutch",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2004-09-17,859ea011-0ef2-11e5-a412-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Crutch",854c2cbc-a67d-4740-9164-0e166ab99a24
"Family Drama",2004-09-17,859ea011-0ef2-11e5-a412-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Crutch",854c2cbc-a67d-4740-9164-0e166ab99a24
"Indie film",2004-09-17,859ea011-0ef2-11e5-a412-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Crutch",854c2cbc-a67d-4740-9164-0e166ab99a24
"LGBT",2004-09-17,859ea011-0ef2-11e5-a412-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Crutch",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2002-02-01,859ea561-0ef2-11e5-ba1b-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Food of Love",854c2cbc-a67d-4740-9164-0e166ab99a24
"Music",2002-02-01,859ea561-0ef2-11e5-ba1b-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Food of Love",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2004-01-01,859ead94-0ef2-11e5-86a7-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Heights",854c2cbc-a67d-4740-9164-0e166ab99a24
"Ensemble Film",2004-01-01,859ead94-0ef2-11e5-86a7-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Heights",854c2cbc-a67d-4740-9164-0e166ab99a24
"Indie film",2004-01-01,859ead94-0ef2-11e5-86a7-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Heights",854c2cbc-a67d-4740-9164-0e166ab99a24
"LGBT",2004-01-01,859ead94-0ef2-11e5-86a7-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Heights",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2004-06-09,859ebf70-0ef2-11e5-8709-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"A Home at the End of the World",854c2cbc-a67d-4740-9164-0e166ab99a24
"Romance Film",2004-06-09,859ebf70-0ef2-11e5-8709-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"A Home at the End of the World",854c2cbc-a67d-4740-9164-0e166ab99a24
"Black comedy",2004-12-17,859ec633-0ef2-11e5-8b6c-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Imaginary Heroes",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy-drama",2004-12-17,859ec633-0ef2-11e5-8b6c-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Imaginary Heroes",854c2cbc-a67d-4740-9164-0e166ab99a24
"Coming of age",2004-12-17,859ec633-0ef2-11e5-8b6c-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Imaginary Heroes",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2004-12-17,859ec633-0ef2-11e5-8b6c-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Imaginary Heroes",854c2cbc-a67d-4740-9164-0e166ab99a24
"Family Drama",2004-12-17,859ec633-0ef2-11e5-8b6c-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Imaginary Heroes",854c2cbc-a67d-4740-9164-0e166ab99a24
"LGBT",2004-12-17,859ec633-0ef2-11e5-8b6c-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Imaginary Heroes",854c2cbc-a67d-4740-9164-0e166ab99a24
"Crime Fiction",2004-01-01,859ecd11-0ef2-11e5-8731-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Jailbait",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2004-01-01,859ecd11-0ef2-11e5-8731-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Jailbait",854c2cbc-a67d-4740-9164-0e166ab99a24
"LGBT",2004-01-01,859ecd11-0ef2-11e5-8731-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Jailbait",854c2cbc-a67d-4740-9164-0e166ab99a24
"Absurdism",2005-01-01,859ed1c2-0ef2-11e5-a66a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Strangers with Candy",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy",2005-01-01,859ed1c2-0ef2-11e5-a66a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Strangers with Candy",854c2cbc-a67d-4740-9164-0e166ab99a24
"Cult film",2005-01-01,859ed1c2-0ef2-11e5-a66a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Strangers with Candy",854c2cbc-a67d-4740-9164-0e166ab99a24
"Indie film",2005-01-01,859ed1c2-0ef2-11e5-a66a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Strangers with Candy",854c2cbc-a67d-4740-9164-0e166ab99a24
"LGBT",2005-01-01,859ed1c2-0ef2-11e5-a66a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Strangers with Candy",854c2cbc-a67d-4740-9164-0e166ab99a24
"Parody",2005-01-01,859ed1c2-0ef2-11e5-a66a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Strangers with Candy",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy",2004-01-01,859eda8c-0ef2-11e5-b1dd-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Testosterone",854c2cbc-a67d-4740-9164-0e166ab99a24
"Indie film",2004-01-01,859eda8c-0ef2-11e5-b1dd-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Testosterone",854c2cbc-a67d-4740-9164-0e166ab99a24
"LGBT",2004-01-01,859eda8c-0ef2-11e5-b1dd-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Testosterone",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy",2002-08-23,859edfc7-0ef2-11e5-99a3-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Unconditional Love",854c2cbc-a67d-4740-9164-0e166ab99a24
"Crime Fiction",2002-08-23,859edfc7-0ef2-11e5-99a3-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Unconditional Love",854c2cbc-a67d-4740-9164-0e166ab99a24
"Crime Thriller",2002-08-23,859edfc7-0ef2-11e5-99a3-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Unconditional Love",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2002-08-23,859edfc7-0ef2-11e5-99a3-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Unconditional Love",854c2cbc-a67d-4740-9164-0e166ab99a24
"Indie film",2002-08-23,859edfc7-0ef2-11e5-99a3-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Unconditional Love",854c2cbc-a67d-4740-9164-0e166ab99a24
"LGBT",2002-08-23,859edfc7-0ef2-11e5-99a3-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Unconditional Love",854c2cbc-a67d-4740-9164-0e166ab99a24
"Thriller",2002-08-23,859edfc7-0ef2-11e5-99a3-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Unconditional Love",854c2cbc-a67d-4740-9164-0e166ab99a24
"Crime Fiction",2004-02-05,859ee735-0ef2-11e5-9e92-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Walk on Water",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2004-02-05,859ee735-0ef2-11e5-9e92-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Walk on Water",854c2cbc-a67d-4740-9164-0e166ab99a24
"LGBT",2004-02-05,859ee735-0ef2-11e5-9e92-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Walk on Water",854c2cbc-a67d-4740-9164-0e166ab99a24
"Mystery",2004-02-05,859ee735-0ef2-11e5-9e92-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Walk on Water",854c2cbc-a67d-4740-9164-0e166ab99a24
"Road movie",2004-02-05,859ee735-0ef2-11e5-9e92-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Walk on Water",854c2cbc-a67d-4740-9164-0e166ab99a24
"Thriller",2004-02-05,859ee735-0ef2-11e5-9e92-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Walk on Water",854c2cbc-a67d-4740-9164-0e166ab99a24
"World cinema",2004-02-05,859ee735-0ef2-11e5-9e92-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Walk on Water",854c2cbc-a67d-4740-9164-0e166ab99a24
"Archives and records",2002-05-24,859eee1e-0ef2-11e5-8eeb-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Bartleby",854c2cbc-a67d-4740-9164-0e166ab99a24
"Black comedy",2002-05-24,859eee1e-0ef2-11e5-8eeb-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Bartleby",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy",2002-05-24,859eee1e-0ef2-11e5-8eeb-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Bartleby",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy-drama",2002-05-24,859eee1e-0ef2-11e5-8eeb-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Bartleby",854c2cbc-a67d-4740-9164-0e166ab99a24
"Indie film",2002-05-24,859eee1e-0ef2-11e5-8eeb-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Bartleby",854c2cbc-a67d-4740-9164-0e166ab99a24
"Action Film",2003-11-22,859ef38c-0ef2-11e5-9a1a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Last Samurai",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2003-11-22,859ef38c-0ef2-11e5-9a1a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Last Samurai",854c2cbc-a67d-4740-9164-0e166ab99a24
"Historical drama",2003-11-22,859ef38c-0ef2-11e5-9a1a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Last Samurai",854c2cbc-a67d-4740-9164-0e166ab99a24
"War film",2003-11-22,859ef38c-0ef2-11e5-9a1a-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"The Last Samurai",854c2cbc-a67d-4740-9164-0e166ab99a24
"Crime Fiction",2002-12-12,859f0459-0ef2-11e5-b9a6-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Infernal Affairs",854c2cbc-a67d-4740-9164-0e166ab99a24
"Mystery",2002-12-12,859f0459-0ef2-11e5-b9a6-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Infernal Affairs",854c2cbc-a67d-4740-9164-0e166ab99a24
"Thriller",2002-12-12,859f0459-0ef2-11e5-b9a6-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Infernal Affairs",854c2cbc-a67d-4740-9164-0e166ab99a24
"Black comedy",2003-03-05,859f1363-0ef2-11e5-b86e-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Anger Management",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy",2003-03-05,859f1363-0ef2-11e5-b86e-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Anger Management",854c2cbc-a67d-4740-9164-0e166ab99a24
"Slapstick",2003-03-05,859f1363-0ef2-11e5-b86e-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Anger Management",854c2cbc-a67d-4740-9164-0e166ab99a24
"Crime Fiction",2002-09-30,859f305e-0ef2-11e5-858f-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Red Dragon",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2002-09-30,859f305e-0ef2-11e5-858f-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Red Dragon",854c2cbc-a67d-4740-9164-0e166ab99a24
"Horror",2002-09-30,859f305e-0ef2-11e5-858f-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Red Dragon",854c2cbc-a67d-4740-9164-0e166ab99a24
"Mystery",2002-09-30,859f305e-0ef2-11e5-858f-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Red Dragon",854c2cbc-a67d-4740-9164-0e166ab99a24
"Psychological thriller",2002-09-30,859f305e-0ef2-11e5-858f-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Red Dragon",854c2cbc-a67d-4740-9164-0e166ab99a24
"Slasher",2002-09-30,859f305e-0ef2-11e5-858f-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Red Dragon",854c2cbc-a67d-4740-9164-0e166ab99a24
"Thriller",2002-09-30,859f305e-0ef2-11e5-858f-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Red Dragon",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy",2004-05-14,859f46fa-0ef2-11e5-95ab-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Breakin' All the Rules",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy of Errors",2004-05-14,859f46fa-0ef2-11e5-95ab-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Breakin' All the Rules",854c2cbc-a67d-4740-9164-0e166ab99a24
"Romance Film",2004-05-14,859f46fa-0ef2-11e5-95ab-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Breakin' All the Rules",854c2cbc-a67d-4740-9164-0e166ab99a24
"Romantic comedy",2004-05-14,859f46fa-0ef2-11e5-95ab-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Breakin' All the Rules",854c2cbc-a67d-4740-9164-0e166ab99a24
"Biographical film",2002-05-01,859f4ca3-0ef2-11e5-b422-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Confessions of a Dangerous Mind",854c2cbc-a67d-4740-9164-0e166ab99a24
"Comedy",2002-05-01,859f4ca3-0ef2-11e5-b422-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Confessions of a Dangerous Mind",854c2cbc-a67d-4740-9164-0e166ab99a24
"Crime Fiction",2002-05-01,859f4ca3-0ef2-11e5-b422-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Confessions of a Dangerous Mind",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2002-05-01,859f4ca3-0ef2-11e5-b422-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Confessions of a Dangerous Mind",854c2cbc-a67d-4740-9164-0e166ab99a24
"Thriller",2002-05-01,859f4ca3-0ef2-11e5-b422-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Confessions of a Dangerous Mind",854c2cbc-a67d-4740-9164-0e166ab99a24
"Action Film",2002-06-14,859f6c35-0ef2-11e5-babb-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Windtalkers",854c2cbc-a67d-4740-9164-0e166ab99a24
"Combat Films",2002-06-14,859f6c35-0ef2-11e5-babb-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Windtalkers",854c2cbc-a67d-4740-9164-0e166ab99a24
"Drama",2002-06-14,859f6c35-0ef2-11e5-babb-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Windtalkers",854c2cbc-a67d-4740-9164-0e166ab99a24
"War film",2002-06-14,859f6c35-0ef2-11e5-babb-8438355b7e3a,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}",{},"Windtalkers",854c2cbc-a67d-4740-9164-0e166ab99a24
